2022-07-14 11:30:00,112,121.35,109.45,113.65,588250,2465225
2022-07-14 11:31:00,112.3,118.4,105,107.85,481425,2465225
2022-07-14 11:32:00,106.75,111.25,92.9,94.7,838350,2626825
2022-07-14 11:33:00,93.5,104.15,93.05,103.8,597950,2626825
2022-07-14 11:34:00,104,104.85,95.95,96.55,416450,2626825
2022-07-14 11:35:00,94.4,100.4,92,100.4,465125,2866200
2022-07-14 11:36:00,99.75,105.05,96.55,104.2,389900,2866200
2022-07-14 11:37:00,104.9,106.8,96.1,99.05,404400,2866200
2022-07-14 11:38:00,99.75,106.7,98.55,105.5,325025,2878525
2022-07-14 11:39:00,106.75,114.75,106.4,111.4,609125,2878525
2022-07-14 11:40:00,109.75,131.5,108.85,128.75,1041950,2878525
2022-07-14 11:41:00,126.45,130.8,116.95,122.5,609575,2690250
2022-07-14 11:42:00,120.5,127.75,111.05,113.85,409975,2690250
2022-07-14 11:43:00,113.75,114.45,106.7,113.5,444475,2690250
2022-07-14 11:44:00,113.35,116.5,106.7,108.05,296025,2766550
2022-07-14 11:45:00,107.25,107.65,96,98.1,680300,2766550
2022-07-14 11:46:00,98.35,102.4,90.55,95.2,525750,2766550
2022-07-14 11:47:00,94.25,95.65,89.25,92.5,491750,2977050
2022-07-14 11:48:00,91,97.65,88.75,96.1,456650,2977050
2022-07-14 11:49:00,96.6,101.2,94.75,99.8,402875,2977050
2022-07-14 11:50:00,98.7,99.15,85.25,88.4,639575,3081525
2022-07-14 11:51:00,88.35,98.65,87.55,94.35,538275,3081525
2022-07-14 11:52:00,96.45,104,93.75,99.7,551875,3081525
2022-07-14 11:53:00,99.7,99.75,88.85,92.15,435850,3131500
2022-07-14 11:54:00,93.25,94.25,82.3,86.65,516675,3131500
2022-07-14 11:55:00,85.7,94.6,85,91.7,380200,3131500
2022-07-14 11:56:00,91,94.6,86.65,86.95,304050,3219850
2022-07-14 11:57:00,85.95,86.95,81.9,86.45,500250,3219850
2022-07-14 11:58:00,84.65,93.55,84.55,92.6,381325,3219850
2022-07-14 11:59:00,92.3,96.15,88.95,93.4,392700,3200225
2022-07-14 12:00:00,88.55,93.4,72.6,80.35,904225,3200225
2022-07-14 12:01:00,78.5,83.8,75.55,79.75,506325,3200225
2022-07-14 12:02:00,78.65,79.3,72.1,76.3,525500,3362650
2022-07-14 12:03:00,74.5,78.75,72.15,77.3,472225,3362650
2022-07-14 12:04:00,76,79.3,73.25,75.8,317725,3362650
2022-07-14 12:05:00,75.4,79.4,72.2,75.9,400475,3399775
2022-07-14 12:06:00,75.35,77,71.55,71.95,326050,3399775
2022-07-14 12:07:00,71.3,71.9,63.7,65.3,780375,3399775
2022-07-14 12:08:00,65.9,67.15,58.9,60.4,662525,3506850
2022-07-14 12:09:00,60.65,62.9,59.5,61.15,578100,3506850
2022-07-14 12:10:00,60.9,63.9,58.95,60,488225,3506850
2022-07-14 12:11:00,59.35,62.65,55.55,61.95,522350,3526350
2022-07-14 12:12:00,60.4,65.3,60.2,65.3,409875,3526350
2022-07-14 12:13:00,64.8,71.5,62.75,70.7,539525,3526350
2022-07-14 12:14:00,70.15,73.55,67.15,68.3,557100,3578625
2022-07-14 12:15:00,67,74.3,65,73.9,584975,3578625
2022-07-14 12:16:00,72.8,74.65,68.25,73.05,366800,3578625
2022-07-14 12:17:00,72.85,79.75,70.65,78.6,499900,3610700
2022-07-14 12:18:00,79.45,88.1,76.95,87.95,866250,3610700
2022-07-14 12:19:00,88.85,90.75,79.65,80.15,845500,3610700
2022-07-14 12:20:00,78.6,86.15,74.85,86.15,639025,3686150
2022-07-14 12:21:00,85.65,89.85,72.15,73.25,784450,3686150
2022-07-14 12:22:00,75,76.85,70.25,73.6,495075,3686150
2022-07-14 12:23:00,74.15,75,66.6,67.5,485875,3778700
2022-07-14 12:24:00,67.9,70,65.5,66.4,399825,3778700
2022-07-14 12:25:00,65.7,69,63.55,64.95,396975,3778700
2022-07-14 12:26:00,64.25,65,58.85,61.7,614475,3806225
2022-07-14 12:27:00,61.65,66.35,59.5,60.65,393175,3806225
2022-07-14 12:28:00,59.8,61.05,54.8,55.9,601525,3806225
2022-07-14 12:29:00,55.85,60.95,53.65,59.1,619225,3838225
2022-07-14 12:30:00,59.5,68.7,53.95,68.05,680900,3838225
2022-07-14 12:31:00,67.3,72.65,63.8,68.65,868350,3838225
2022-07-14 12:32:00,69.1,74.95,67.7,68.95,649250,3911300
2022-07-14 12:33:00,68.25,70,58.35,61.4,610600,3911300
2022-07-14 12:34:00,61.05,64.85,55.25,59.3,504075,3911300
2022-07-14 12:35:00,57.8,59.85,54.6,56.15,584475,3968700
2022-07-14 12:36:00,55.85,58.7,49.65,57.75,751050,3968700
2022-07-14 12:37:00,58.1,63,56.15,58.7,546800,3968700
2022-07-14 12:38:00,58.4,60.2,53.25,53.7,414925,3965875
2022-07-14 12:39:00,53.1,59.4,51.9,59.4,443775,3965875
2022-07-14 12:40:00,58.25,62.45,51.75,60.15,580375,3965875
2022-07-14 12:41:00,59.1,65,57.6,61.1,491075,4003850
2022-07-14 12:42:00,60.85,63.15,59.8,62,252025,4003850
2022-07-14 12:43:00,60.2,61.15,55.1,57.1,260875,4003850
2022-07-14 12:44:00,56.55,57.5,52.5,54.45,359525,4077375
2022-07-14 12:45:00,55.1,59.7,51,59.7,458250,4077375
2022-07-14 12:46:00,58.7,74.85,57,73.4,885025,4077375
2022-07-14 12:47:00,72.5,85.95,72.3,79.8,1226900,3797800
2022-07-14 12:48:00,79.3,80.45,62.5,64.7,774175,3797800
2022-07-14 12:49:00,64.2,64.9,57.45,62.5,515025,3797800
2022-07-14 12:50:00,62.85,72.3,60.5,61.85,678425,3907150
2022-07-14 12:51:00,61.1,63.05,56.85,61.25,559800,3907150
2022-07-14 12:52:00,61.35,62.7,57.35,59.85,365650,3907150
2022-07-14 12:53:00,59.5,61.4,56.35,60,378225,4057175
2022-07-14 12:54:00,60.3,64.5,58.25,62.25,272575,4057175
2022-07-14 12:55:00,61.4,69,61,67.9,502825,4057175
2022-07-14 12:56:00,67.9,72.4,63,64.35,486175,4072025
2022-07-14 12:57:00,64.75,67.15,63.3,65.9,388500,4072025
2022-07-14 12:58:00,65.75,68.8,64.4,67.9,331875,4072025
2022-07-14 12:59:00,67.9,83,64,73.7,1100075,4052850
2022-07-14 13:00:00,72.85,82.8,70.8,75.25,903250,4052850
2022-07-14 13:01:00,74.9,80.75,69.05,71.7,701225,4052850
2022-07-14 13:02:00,70.65,73.6,64.25,67.5,585025,4120950
2022-07-14 13:03:00,66.8,69.5,57.75,58,634775,4120950
2022-07-14 13:04:00,57.3,61.6,55.55,60,582375,4120950
2022-07-14 13:05:00,59.05,63.95,56.45,62.9,458100,4160250
2022-07-14 13:06:00,62.95,66.5,59.55,65.9,362450,4160250
2022-07-14 13:07:00,66.35,69.9,59.65,63.75,556100,4160250
2022-07-14 13:08:00,64.4,64.5,55.55,56.7,418125,4160250
2022-07-14 13:09:00,56.15,59.45,54.85,56.05,407500,4167050
2022-07-14 13:10:00,55.2,55.95,46.4,48.05,826600,4167050
2022-07-14 13:11:00,48.05,56.5,45.6,53.85,739050,4167050
2022-07-14 13:12:00,53.15,55.95,51.6,54.75,401750,4183600
2022-07-14 13:13:00,55.4,58,54.15,57.75,441850,4183600
2022-07-14 13:14:00,57.2,57.65,53.2,53.85,365700,4183600
